protein,metabolite,r_F,p_F,q_F,r_M,p_M,q_M,abs_r_F,abs_r_M,p_diff,q_diff,r_diff
PLA2G10,fid_23647,0.11329539756389684,3.078999974862887e-17,1.6272059613683948e-16,-0.039600018569878485,0.006992407499177659,0.013353946921139085,0.11329539756389684,0.039600018569878485,1.3670342779403826e-14,2.163921414208133e-11,-0.15289541613377533
LDLR,fid_23593,-0.28292401454239446,3.899508432887288e-102,4.2132951000206635e-100,-0.13659838119634488,9.270774885361557e-21,8.71491687774315e-20,0.28292401454239446,0.13659838119634488,1.3695121018995355e-14,2.163921414208133e-11,0.1463256333460496
CD99L2,fid_23642,-0.05136546474597,1.3438173479946903e-4,2.9445774149854353e-4,0.10163135698309468,3.991287126293589e-12,2.0238108685398627e-11,0.05136546474597,0.10163135698309468,1.3726744497072052e-14,2.1642133252822942e-11,0.15299682172906467
RARRES2,fid_23624,-0.3293423441783428,8.274686869890683e-140,2.0861251933158223e-137,-0.18649856204348275,1.4375172318607787e-37,3.2749250474880944e-36,0.3293423441783428,0.18649856204348275,1.3785329180737579e-14,2.1687455830659472e-11,0.14284378213486004
ACHE,fid_23613,-0.08537018434960798,2.105217258490372e-10,7.247369702106833e-10,0.06769044014464001,3.950633963072641e-6,1.1471319074022934e-5,0.08537018434960798,0.06769044014464001,1.3843484651527981e-14,2.1731908839643053e-11,0.153060624494248
TFF3,fid_23455,0.12616206974788627,4.972164258874013e-21,3.253881169082661e-20,-0.026521875343446334,0.07091108226462459,0.11105086634450374,0.12616206974788627,0.026521875343446334,1.3879412351391435e-14,2.1741351635289198e-11,-0.1526839450913326
TNR,fid_23561,0.10617803733314934,2.574425106575451e-15,1.2139195257892617e-14,-0.04673531169939471,0.0014541053768867324,0.0030872671604903943,0.10617803733314934,0.04673531169939471,1.397154524846045e-14,2.183860689136292e-11,-0.15291334903254405
FUOM,fid_23469,0.08304375070788043,6.421766670114971e-10,2.139630199180522e-9,0.23222708094160682,7.799511994878154e-58,3.8077156789019907e-56,0.08304375070788043,0.23222708094160682,1.4205897459952497e-14,2.2157267503679684e-11,0.14918333023372637
GSTA1,fid_23469,0.10877018205518714,5.308428784715644e-16,2.6077730404674774e-15,0.25660190696850493,1.2299086739182188e-70,9.29150557501978e-69,0.10877018205518714,0.25660190696850493,1.443971652297834e-14,2.2473733619085378e-11,0.1478317249133178
ORM1,fid_23426,-0.2291265691434768,1.0993715719815115e-66,4.513173335413126e-65,-0.07985194810584813,5.169571164890839e-8,1.8223992644007265e-7,0.2291265691434768,0.07985194810584813,1.4553782579255087e-14,2.26028639868858e-11,0.14927462103762867
FSTL3,fid_23556,-0.22088883498756165,5.4535194666774335e-62,1.9449396503849976e-60,-0.0712659429563504,1.1840722697630834e-6,3.637402872762271e-6,0.22088883498756165,0.0712659429563504,1.4794069940472103e-14,2.2927054688493134e-11,0.14962289203121126
IL1RN,fid_23592,0.20241807585634053,3.845999439913237e-52,9.922236250706626e-51,0.05201282214107667,3.946048591915318e-4,9.056780937632514e-4,0.20241807585634053,0.05201282214107667,1.4855283019337697e-14,2.297293662176221e-11,-0.15040525371526386
SPON1,fid_23456,0.08439878663777879,3.366013264272037e-10,1.1430106179554054e-9,-0.0684715341701424,3.0514091695109208e-6,8.969598397198104e-6,0.08439878663777879,0.0684715341701424,1.493690289009431e-14,2.305011478664573e-11,-0.15287032080792118
FUOM,fid_23620,-0.07421778654788755,3.370705310022985e-8,9.937586646720574e-8,-0.22367601298126724,1.1168003576212078e-53,4.692866512864544e-52,0.07421778654788755,0.22367601298126724,1.5001474430209074e-14,2.3100713266066293e-11,-0.1494582264333797
ADAMTSL2,fid_23645,-0.13791348543641088,7.472252019961928e-25,6.0074158882385545e-24,-0.28388041398761427,1.0742829302049803e-86,1.3495024826197995e-84,0.13791348543641088,0.28388041398761427,1.5408497179407345e-14,2.3577628238749093e-11,-0.14596692855120338
ELN,fid_23645,-0.15491296105101945,5.3328140196659395e-31,5.8632155665393215e-30,-0.2997804580183085,6.233098331107058e-97,1.0530936989997384e-94,0.15491296105101945,0.2997804580183085,1.5357588502770665e-14,2.3577628238749093e-11,-0.14486749696728904
CRHBP,fid_23625,0.01069069862669252,0.4270799258190462,0.513472129348599,-0.14145860364230992,3.6725246850898063e-22,3.7783161439651635e-21,0.01069069862669252,0.14145860364230992,1.537742244001824e-14,2.3577628238749093e-11,-0.15214930226900245
DPP6,fid_23635,0.15521416602289403,4.087134761330433e-31,4.518795627795193e-30,0.0034349922484553327,0.8150855607842603,0.8623753638862384,0.15521416602289403,0.0034349922484553327,1.574837679942935e-14,2.3996663432926694e-11,-0.1517791737744387
ICAM1,fid_23625,-0.02183109825380895,0.10481373177040464,0.15214586607261396,-0.17312220127336592,1.563801038525865e-32,2.8530311318878306e-31,0.02183109825380895,0.17312220127336592,1.5717267511234797e-14,2.3996663432926694e-11,-0.15129110301955698
RLN2,fid_23491,0.026345278314704654,0.05029563383267655,0.07832842840205553,0.17744204543257816,4.081034951351486e-34,8.010539616856389e-33,0.026345278314704654,0.17744204543257816,1.6091291197861425e-14,2.4467885507600037e-11,0.1510967671178735
ADIPOQ,fid_23632,-0.4243442467041724,2.9702667001392303e-240,4.862346657497515e-237,-0.29140293429945274,1.8630319104384584e-91,2.6877914777608084e-89,0.4243442467041724,0.29140293429945274,1.6794082009220254e-14,2.5430123793424098e-11,0.13294131240471968
RLN2,fid_23648,0.059732791469228386,8.941193130037983e-6,2.1824464756370246e-5,0.20953716882438017,3.5166274002664983e-47,1.1622380001651053e-45,0.059732791469228386,0.20953716882438017,1.6771498784055107e-14,2.5430123793424098e-11,0.14980437735515179
SHBG,fid_23422,0.3095220045394463,7.019780409704865e-123,1.2223751832693333e-120,0.16560296840047078,7.12766373284326e-30,1.1386199605719246e-28,0.3095220045394463,0.16560296840047078,1.6829187798502768e-14,2.543030228019452e-11,-0.1439190361389755
TFF3,fid_23444,0.013312844220976304,0.3226583202399417,0.40609048896508937,-0.13855757099402777,2.558012384111135e-21,2.4936529448569327e-20,0.013312844220976304,0.13855757099402777,1.754335603824564e-14,2.645447098056871e-11,-0.15187041521500408
RLN2,fid_23493,0.026995216500898537,0.0448830826438307,0.07058088797487254,0.17781349579399405,2.9696341733185363e-34,5.867509856541307e-33,0.026995216500898537,0.17781349579399405,1.786278529667906e-14,2.688038530014604e-11,0.15081827929309552
BMP10,fid_23452,0.1524962548282668,4.421481951557426e-30,4.647389946973876e-29,9.866747294240419e-4,0.9464405734732355,0.9618287034663098,0.1524962548282668,9.866747294240419e-4,1.7958380101818515e-14,2.6968403652448044e-11,-0.15150958009884274
ACHE,fid_23456,0.0957454627207956,1.0110959204969878e-12,4.0621506414174e-12,-0.056564215557908554,1.1609320895922003e-4,2.8490346171988095e-4,0.0957454627207956,0.056564215557908554,1.8271025429217148e-14,2.7381335430398615e-11,-0.15230967827870415
IGFBP1,fid_23625,0.05609589697935027,3.0398836961964083e-5,7.077475557089968e-5,0.20582141395948697,1.5050916750641967e-45,4.682392189695609e-44,0.05609589697935027,0.20582141395948697,1.8379878639230462e-14,2.7487789241215053e-11,0.1497255169801367
RLN2,fid_23497,0.029205979330113138,0.030001088832323185,0.04877048191176266,0.17986020557781646,5.087367326890582e-35,1.040977529228121e-33,0.029205979330113138,0.17986020557781646,1.8561709922536017e-14,2.7702723171882496e-11,0.1506542262477033
ADIPOQ,fid_23480,-0.346409229889172,1.9572152238948793e-155,6.675573432185542e-153,-0.20576708454663467,1.5892164916065142e-45,4.939878594751976e-44,0.346409229889172,0.20576708454663467,1.8660798540405712e-14,2.77935386555771e-11,0.14064214534253733
TFPI,fid_23629,-0.2273757224833627,1.1349287404769225e-65,4.521741990733882e-64,-0.0786610085834806,8.144017313264077e-8,2.8164324515832543e-7,0.2273757224833627,0.0786610085834806,1.876162659174977e-14,2.788656813355435e-11,0.1487147138998821
APOE,fid_23615,0.04456530514359195,9.254850793514963e-4,0.0018556192210041997,-0.10756777724836816,2.0573056359538923e-13,1.1535509675345441e-12,0.04456530514359195,0.10756777724836816,1.8880076739710052e-14,2.8005357258775913e-11,-0.1521330823919601
APOE,fid_23624,-0.0026028769508920154,0.8466776462199695,0.8842212099298057,-0.1538967566964179,5.599921877072043e-26,7.249566859921186e-25,0.0026028769508920154,0.1538967566964179,1.9282546205546172e-14,2.8544098454426335e-11,-0.15129387974552588
ACHE,fid_23639,-0.13480943533877457,8.258648658659429e-24,6.283646536326617e-23,0.0168748322111164,0.25055745320370193,0.33509225748843985,0.13480943533877457,0.0168748322111164,1.9394800357519026e-14,2.86519149159673e-11,0.15168426754989098
C9,fid_23443,0.04397746361940254,0.00108112366148172,0.00215096323790634,0.19402084920896093,1.4152351299071786e-40,3.637072218038203e-39,0.04397746361940254,0.19402084920896093,1.94361683616303e-14,2.8654786382255806e-11,0.15004338558955838
CPXM2,fid_23625,0.0035790481603849246,0.7903345578256007,0.8390267392082659,-0.14779683238044464,4.583657742990883e-24,5.300955545118073e-23,0.0035790481603849246,0.14779683238044464,1.9739928532453397e-14,2.904370849225027e-11,-0.15137588054082957
ADGRG2,fid_23578,-0.1849486526389761,1.1233799831589976e-43,2.125159148745315e-42,-0.034645470683833515,0.01829819620365135,0.03246774206083596,0.1849486526389761,0.034645470683833515,1.9925097137001567e-14,2.92569258124929e-11,0.15030318195514258
IGFBP7,fid_23645,-0.011386380538613815,0.39761801805108365,0.4839778839329788,-0.16231182474071065,9.505736773207672e-29,1.4331482014991611e-27,0.011386380538613815,0.16231182474071065,2.0470310939932348e-14,2.999688824754429e-11,-0.15092544420209683
AHNAK,fid_23629,-0.17554874822746713,1.8641262809991557e-39,2.978663725778568e-38,-0.02509778994419854,0.08744357223501859,0.1338737549813498,0.17554874822746713,0.02509778994419854,2.1203318247347494e-14,3.100850906446243e-11,0.1504509582832686
C9,fid_23591,0.1658535730268727,2.403131764070152e-35,3.2175935584615874e-34,0.3091238080056431,2.943527743802876e-103,6.009683184146034e-101,0.1658535730268727,0.3091238080056431,2.2103492032865328e-14,3.2260046621966946e-11,0.1432702349787704
PZP,fid_23624,-0.11547754729937246,7.483896418162721e-18,4.1011255833751487e-17,0.03615209571314878,0.013808670666605401,0.025049279360674342,0.11547754729937246,0.03615209571314878,2.2220879085404854e-14,3.236638029363506e-11,0.15162964301252124
MATN2,fid_23452,-0.03904778103519418,0.003709852910194046,0.006915481403721468,-0.18881922113520266,1.751799923495438e-38,4.140960355776352e-37,0.03904778103519418,0.18881922113520266,2.326647578365988e-14,3.382159172062659e-11,-0.14977144010000848
FETUB,fid_23573,0.2017713711983764,8.18439390454181e-52,2.0867405219882936e-50,0.05265945373321629,3.335026568031432e-4,7.727203943515092e-4,0.2017713711983764,0.05265945373321629,2.4902336067417668e-14,3.612732500242964e-11,-0.14911191746516012
APOE,fid_23508,0.02487637146901897,0.06456369292932569,0.09832028070279605,0.17490110842312917,3.524482102811787e-33,6.626064642065114e-32,0.02487637146901897,0.17490110842312917,2.523089634484446e-14,3.6531070958604864e-11,0.1500247369541102
APOM,fid_23513,0.1252398291064231,9.593663194328058e-21,6.184783060026837e-20,0.27079404877288715,9.290811521619235e-79,9.072752692556806e-77,0.1252398291064231,0.27079404877288715,2.539676216069109e-14,3.669811935987528e-11,0.14555421966646406
ENPP2,fid_23567,0.07797197611156927,6.587872728379033e-9,2.0438149585499725e-8,-0.07354875774854622,5.322055386669576e-7,1.6951370044823023e-6,0.07797197611156927,0.07354875774854622,2.5468681085293886e-14,3.6729021710129446e-11,-0.1515207338601155
RLN2,fid_23490,0.027018295147096496,0.044700288533895606,0.07031716834878979,0.17692104271207523,6.36669988657861e-34,1.2388934582517182e-32,0.027018295147096496,0.17692104271207523,2.5815642310640408e-14,3.708223145510885e-11,0.14990274756497873
ERBB2,fid_23564,0.03945803984890404,0.0033641191911266966,0.006306262597730418,0.18896234725690642,1.5371381911435521e-38,3.6433709069201344e-37,0.03945803984890404,0.18896234725690642,2.5767859731078003e-14,3.708223145510885e-11,0.14950430740800238
RLN2,fid_23529,0.02563266355835124,0.05684815407661966,0.08758701822935877,0.1755078785455168,2.1124778751279992e-33,4.011847842958714e-32,0.02563266355835124,0.1755078785455168,2.6546735058837442e-14,3.805717946656781e-11,0.14987521498716555
CFP,fid_23647,-0.1618035239521759,1.0607183553955665e-33,1.3219983246519342e-32,-0.01154378178944478,0.43187986477017926,0.5262593007837201,0.1618035239521759,0.01154378178944478,2.666927051907794e-14,3.8157583780810904e-11,0.1502597421627311
MASP1,fid_23646,-0.013538929504044103,0.3145083067317683,0.3973474530552839,-0.1637177755936262,3.164104642329629e-29,4.89323036934634e-28,0.013538929504044103,0.1637177755936262,2.6972667928032785e-14,3.85158569799607e-11,-0.1501788460895821
COL4A1,fid_23454,-0.23186196340542956,2.7543561644344964e-68,1.1859901927441288e-66,-0.08434389684712781,8.779537233303983e-9,3.3313007438213595e-8,0.23186196340542956,0.08434389684712781,2.7535512740517413e-14,3.9242478942554925e-11,0.14751806655830174
CST3,fid_23625,-0.01725290704536563,0.19992849124430634,0.2691961312533168,-0.16723556245713334,1.932593740881713e-30,3.170953635104963e-29,0.01725290704536563,0.16723556245713334,2.8019248603226665e-14,3.985373479751828e-11,-0.1499826554117677
COL4A1,fid_23458,0.2281126678082847,4.258800981625639e-66,1.7202559610292012e-64,0.08048961733383615,4.042084683022542e-8,1.4398567217758877e-7,0.2281126678082847,0.08048961733383615,2.838258426957062e-14,4.022694072752905e-11,-0.14762305047444857
RLN2,fid_23435,0.04118858740274353,0.002205553701477905,0.004231218431843679,0.19039262678135618,4.1388049634230034e-39,1.0044448062939347e-37,0.04118858740274353,0.19039262678135618,2.839232310292544e-14,4.022694072752905e-11,0.14920403937861265
RARRES2,fid_23647,-0.23829358065188852,3.911019210664939e-72,1.87398642224722e-70,-0.09118730258491556,4.927156204292225e-10,2.092647163973005e-9,0.23829358065188852,0.09118730258491556,2.8500115881697865e-14,4.030110452609016e-11,0.14710627806697296
LECT2,fid_23625,0.04721880982285696,4.486415588438331e-4,9.315508856125665e-4,-0.10387534849304235,1.3267356309196599e-12,6.985039081496858e-12,0.04721880982285696,0.10387534849304235,2.869455157262122e-14,4.0340598866692177e-11,-0.1510941583158993
TFPI,fid_23570,-0.05250490632119979,9.496704869224293e-5,2.1116504057499188e-4,0.09863406866366844,1.6749402684946035e-11,8.062829148416118e-11,0.05250490632119979,0.09863406866366844,2.865339882647035e-14,4.0340598866692177e-11,0.15113897498486822
ADH1B,fid_23469,0.06929173217280364,2.5547466607438313e-7,7.055268533924669e-7,0.2173855541210442,9.911144708656715e-51,3.737536172946804e-49,0.06929173217280364,0.2173855541210442,2.867178006181515e-14,4.0340598866692177e-11,0.14809382194824056
ORM1,fid_23629,-0.20899193397855617,1.5373177789507307e-55,4.446713700225002e-54,-0.06055868116437597,3.6769298906185386e-5,9.578464830645861e-5,0.20899193397855617,0.06055868116437597,2.893169489391119e-14,4.05954685935065e-11,0.1484332528141802
PLTP,fid_23574,-0.04030811560360788,0.002739319623200497,0.005195209348271955,0.11069112317349594,4.0434112508066506e-14,2.3956020173421874e-13,0.04030811560360788,0.11069112317349594,2.901721398574477e-14,4.063701475620974e-11,0.1509992387771038
RLN2,fid_23498,0.026345393902408157,0.050294624652587695,0.07832702457406797,0.1759590230472371,1.4420549107558905e-33,2.7600532267007627e-32,0.026345393902408157,0.1759590230472371,2.922626363090116e-14,4.085106619444523e-11,0.14961362914482895
DPP6,fid_23562,0.174983879463787,3.286060076104435e-39,5.196489124004749e-38,0.025382777624810757,0.08390715689066137,0.12904317938484713,0.174983879463787,0.025382777624810757,2.971620333120599e-14,4.1456156973942e-11,-0.14960110183897624
SSC4D,fid_23625,0.0984221305316655,2.3145070069107395e-13,9.67764551565009e-13,-0.05260091359763052,3.3864665918464915e-4,7.83966703215755e-4,0.0984221305316655,0.05260091359763052,2.9992421455098154e-14,4.176134421193572e-11,-0.151023044129296
PLA2G7,fid_23614,0.013843668384169975,0.3037389349020806,0.38575779895266094,-0.1366216549701133,9.131045307928956e-21,8.587119169080585e-20,0.013843668384169975,0.1366216549701133,3.076266203234137e-14,4.2751924297569236e-11,-0.15046532335428328
PALM2,fid_23625,-0.022862038187827404,0.08940113083534136,0.13190997518535538,-0.17241907769880227,2.8056560941365975e-32,5.055501957402379e-31,0.022862038187827404,0.17241907769880227,3.1160086888682405e-14,4.322159754463344e-11,-0.14955703951097488
VSIG4,fid_23556,-0.22561866870691313,1.1581734282162653e-64,4.48312483891919e-63,-0.07814444502574719,9.89860661189716e-8,3.394854899249187e-7,0.22561866870691313,0.07814444502574719,3.1506884911236085e-14,4.361939174651169e-11,0.14747422368116594
ENPP2,fid_23437,0.08751223162293272,7.342662443816906e-11,2.6069651061479734e-10,-0.06343259172975377,1.5383058273321903e-5,4.1873145734957316e-5,0.08751223162293272,0.06343259172975377,3.162510028613612e-14,4.362546896082828e-11,-0.1509448233526865
VSIG4,fid_23552,-0.2507261444908607,6.614120742342019e-80,3.9680957435222387e-78,-0.10455002999569098,9.483274181773925e-13,5.050290629396494e-12,0.2507261444908607,0.10455002999569098,3.163131751721721e-14,4.362546896082828e-11,0.14617611449516976
C1RL,fid_23647,-0.167007861714514,8.020935550570341e-36,1.0979029392008648e-34,-0.0175107152885931,0.23314370658246972,0.3152518639080585,0.167007861714514,0.0175107152885931,3.390735371642802e-14,4.667597691110814e-11,0.1494971464259209
