protein,metabolite,r_F,p_F,q_F,r_M,p_M,q_M,abs_r_F,abs_r_M,p_diff,q_diff,r_diff,metabolite_label
APOA4,fid_23553,0.0802104215011355,2.3991801659263238e-9,7.683793514641856e-9,-0.01433683315976715,0.32898202276263744,0.42094481145160134,0.0802104215011355,0.01433683315976715,1.993742234977501e-6,1.2195873273783304e-4,-0.09454725466090264,Phospholipids in Very Large HDL
PTPRZ1,fid_23552,0.18445905844546773,1.8882980627738988e-43,3.542598650725351e-42,0.09161719560046663,4.0819598866376956e-10,1.7460334661578627e-9,0.18445905844546773,0.09161719560046663,1.994155652019175e-6,1.219737563504796e-4,-0.09284186284500108,Total Lipids in Very Large HDL
CNTN5,fid_23593,0.02518720492596092,0.06129397239942481,0.0937933893626866,-0.0694152997523088,2.2252160464467708e-6,6.6399376149723e-6,0.02518720492596092,0.0694152997523088,1.9943725178537724e-6,1.2197675627096728e-4,-0.09460250467826972,Triglycerides to Total Lipids in Large VLDL percentage
GPD1,fid_23583,0.01411537940658471,0.2943457336776514,0.3755896208891365,0.10840582659776768,1.3356259779063736e-13,7.597173015923082e-13,0.01411537940658471,0.10840582659776768,1.995593426047339e-6,1.2204115822022832e-4,0.09429044719118296,Triglycerides to Total Lipids in Chylomicrons and Extremely Large VLDL percentage
CES2,fid_23640,-0.17062779125992986,2.439517431022599e-37,3.561405374711444e-36,-0.07744226852312103,1.2879671231045258e-7,4.3672152833065963e-7,0.17062779125992986,0.07744226852312103,1.996395856925007e-6,1.2207902221564624e-4,0.09318552273680884,Cholesterol to Total Lipids in Medium HDL percentage
RARRES2,fid_23541,0.2402849010922208,2.383501631973689e-73,1.1851162092413933e-71,0.14923819896223195,1.6457049357744418e-24,1.9562504933745573e-23,0.2402849010922208,0.14923819896223195,1.9965484921218093e-6,1.2207902221564624e-4,-0.09104670212998886,Cholesteryl Esters in Medium LDL
ERBB3,fid_23642,0.00561277194030794,0.6767098096606445,0.7438049496881832,0.0999919470533565,8.791767278849656e-12,4.330940183436741e-11,0.00561277194030794,0.0999919470533565,1.9969827735034147e-6,1.2209530503434223e-4,0.09437917511304857,Free Cholesterol to Total Lipids in Medium HDL percentage
CHGA,fid_23550,-0.00838903222337517,0.5331506657830318,0.6154241493268581,-0.10273771079693608,2.325774764177076e-12,1.2018721499467394e-11,0.00838903222337517,0.10273771079693608,1.9980382368277375e-6,1.22149560914437e-4,-0.09434867857356093,Triglycerides in Small LDL
CDHR2,fid_23601,-0.01881339361123109,0.16220110888436945,0.22418150526741815,-0.11303974521517604,1.1540876516460211e-14,7.119198495523306e-14,0.01881339361123109,0.11303974521517604,1.999490213937828e-6,1.2222804639921324e-4,-0.09422635160394496,Cholesteryl Esters to Total Lipids in Small VLDL percentage
PPY,fid_23443,-0.06412270384448046,1.8572648258779069e-6,4.797779561128026e-6,-0.15759417246522228,3.5464862476387756e-27,4.912798311112351e-26,0.06412270384448046,0.15759417246522228,2.000237792045277e-6,1.2226346267177367e-4,-0.09347146862074182,Degree of Unsaturation
GFRA3,fid_23589,-0.10061960439303248,6.695214354922357e-14,2.8961870594692256e-13,-0.0062537666601466,0.6702617632839551,0.7443850267245924,0.10061960439303248,0.0062537666601466,2.0004480761961058e-6,1.2226603394464275e-4,0.09436583773288588,Phospholipids to Total Lipids in Large VLDL percentage
NTRK3,fid_23555,0.3548945663775822,1.4108905454012315e-163,5.650021961457425e-161,0.2695023953234116,5.345330571732491e-78,5.0906079203130216e-76,0.3548945663775822,0.2695023953234116,2.0014385681021045e-6,1.2231628654605403e-4,-0.08539217105417063,Cholesteryl Esters in Very Large HDL
HAVCR2,fid_23513,0.07754128710316208,7.975928523377742e-9,2.4597556451863404e-8,-0.01700596473810856,0.2468940548132977,0.3309583536279107,0.07754128710316208,0.01700596473810856,2.001709222462212e-6,1.2232132467119344e-4,-0.09454725184127064,Cholesteryl Esters in Small VLDL
SSC5D,fid_23557,0.1601014131276656,5.06102868536107e-33,6.118006420532999e-32,0.2507334774884303,2.0100399943884508e-67,1.361184551533916e-65,0.1601014131276656,0.2507334774884303,2.0018575940814934e-6,1.2232132467119344e-4,0.09063206436076468,Triglycerides in Very Large HDL
CDHR2,fid_23607,-0.04860535080381373,3.0283596305152324e-4,6.401745223954399e-4,-0.14237288160997,1.9752229199510328e-22,2.065242393916319e-21,0.04860535080381373,0.14237288160997,2.0026164869356825e-6,1.223574095339567e-4,-0.09376753080615628,Free Cholesterol to Total Lipids in Very Small VLDL percentage
ACY1,fid_23513,0.19565711599311805,9.081480361435832e-49,2.0762799070751994e-47,0.10314426632551182,1.9043676977027047e-12,9.905205940238692e-12,0.19565711599311805,0.10314426632551182,2.0039390748659045e-6,1.2242792651289067e-4,-0.09251284966760624,Cholesteryl Esters in Small VLDL
CLSTN3,fid_23567,-0.16965917396924568,6.259451286378342e-37,8.985549134795498e-36,-0.07646672985041557,1.849767382018657e-7,6.171163878400657e-7,0.16965917396924568,0.07646672985041557,2.004416043086841e-6,1.2244677399670967e-4,0.09319244411883013,Phospholipids in Medium HDL
RNASE4,fid_23572,0.106507837982005,2.110323034763497e-15,1.0001618425144675e-14,0.01221409828421566,0.40562241229321094,0.5002527294082988,0.106507837982005,0.01221409828421566,2.0048083662619377e-6,1.2245015711416222e-4,-0.09429373969778931,Concentration of Small HDL Particles
CRELD2,fid_23647,-0.1152650935320233,8.599030783444877e-18,4.6944794370884085e-17,-0.02107760584729744,0.15122503700065631,0.21698712443213816,0.1152650935320233,0.02107760584729744,2.0046533044424266e-6,1.2245015711416222e-4,0.09418748768472586,Free Cholesterol to Total Lipids in Small HDL percentage
APCS,fid_23466,0.13548967356146643,4.901296812769997e-24,3.774023988772927e-23,0.04160689211184876,0.004596762423196,0.00904781738145188,0.13548967356146643,0.04160689211184876,2.005581239101445e-6,1.224870697922311e-4,-0.09388278144961767,Leucine
HRC,fid_23554,0.20838117922562477,3.2168505409640846e-55,9.206956863711228e-54,0.11625425581760356,1.9885873012532968e-15,1.2964094508540991e-14,0.20838117922562477,0.11625425581760356,2.0060352372285843e-6,1.2250089703597737e-4,-0.0921269234080212,Cholesterol in Very Large HDL
GAST,fid_23626,0.03253108078744129,0.01563769827662672,0.02666389190860884,-0.06207347737518105,2.3335732795337468e-5,6.219316728831693e-5,0.03253108078744129,0.06207347737518105,2.006144726104471e-6,1.2250089703597737e-4,-0.09460455816262234,Cholesteryl Esters to Total Lipids in Small LDL percentage
NOTCH3,fid_23576,-0.15457693104317063,7.170975699841668e-31,7.83560455649842e-30,-0.06105663916031356,3.1700517276032e-5,8.318862077125346e-5,0.15457693104317063,0.06105663916031356,2.0074346146019296e-6,1.2256936394201403e-4,0.09352029188285708,Cholesteryl Esters in Small HDL
CEMIP2,fid_23564,0.01916267656541682,0.15454464596181955,0.2148326701291646,0.11336167171701823,9.698782480602772e-15,6.016468463367979e-14,0.01916267656541682,0.11336167171701823,2.011094850900971e-6,1.227825352016131e-4,0.09419899515160143,Triglycerides in Large HDL
GLA,fid_23592,0.11660174764302352,3.5734078987535845e-18,1.99458103186933e-17,0.02244517889905793,0.12642281999218904,0.18554541038895456,0.11660174764302352,0.02244517889905793,2.0113132309654423e-6,1.2278555408834566e-4,-0.0941565687439656,Free Cholesterol to Total Lipids in Large VLDL percentage
TFF1,fid_23502,0.00502259087347246,0.7090639052950936,0.7715079533318535,-0.08942272676519218,1.057195810294211e-9,4.362404696165319e-9,0.00502259087347246,0.08942272676519218,2.0116754927943795e-6,1.227913507988907e-4,-0.09444531763866464,Concentration of Medium VLDL Particles
APOD,fid_23572,0.02679207045280236,0.046519453379211,0.07292868597035837,0.12088909029189732,1.444738700337431e-16,1.0222749944557588e-15,0.02679207045280236,0.12088909029189732,2.011746066572821e-6,1.227913507988907e-4,0.09409701983909496,Concentration of Small HDL Particles
CPA2,fid_23404,-0.04319334187937776,0.00132649593574831,0.00261272781525972,-0.13703327448333305,6.977233336323061e-21,6.613462895727789e-20,0.04319334187937776,0.13703327448333305,2.0138169555808015e-6,1.2290743065259465e-4,-0.09383993260395528,Clinical LDL Cholesterol
PGD,fid_23480,0.2016593811532227,9.325405218002256e-52,2.3730808766913372e-50,0.1093460519055788,8.193717111288304e-14,4.740692544191229e-13,0.2016593811532227,0.1093460519055788,2.0157726902142422e-6,1.2301646349295616e-4,-0.09231332924764392,Glycoprotein Acetyls
SETMAR,fid_23455,0.02895490114438375,0.03144366203943076,0.0509211532649939,0.12301197503654512,4.200726817315418e-17,3.0840902164225733e-16,0.02895490114438375,0.12301197503654512,2.016536704468183e-6,1.2305275706870237e-4,0.09405707389216136,Saturated Fatty Acids to Total Fatty Acids percentage
SDC1,fid_23466,-0.090255661301695,1.836021027245246e-11,6.789953033035455e-11,0.00416579570542353,0.7766959557594796,0.832005721659892,0.090255661301695,0.00416579570542353,2.0202350587938677e-6,1.2326808831583324e-4,0.09442145700711851,Leucine
NOS3,fid_23542,-0.0012661356288129,0.925063911342734,0.9445806894088374,-0.09564023161838683,6.728703425900983e-11,3.0798389368374553e-10,0.0012661356288129,0.09564023161838683,2.0204595947478167e-6,1.2327144025099895e-4,-0.09437409598957394,Free Cholesterol in Medium LDL
SPESP1,fid_23640,0.00456888204835734,0.734302002767182,0.7928796522726915,-0.08985417274546914,8.783505360466945e-10,3.648487818409847e-9,0.00456888204835734,0.08985417274546914,2.0210763998362905e-6,1.2329420774587205e-4,-0.09442305479382648,Cholesterol to Total Lipids in Medium HDL percentage
NT5C1A,fid_23503,0.17011285600743337,4.028685705050421e-37,5.829067284483621e-36,0.07696447590613442,1.538649229265278e-7,5.175789244998687e-7,0.17011285600743337,0.07696447590613442,2.021172026636268e-6,1.2329420774587205e-4,-0.09314838010129894,Total Lipids in Medium VLDL
MMP3,fid_23635,0.07372507306873781,4.152277744017338e-8,1.215995755286982e-7,0.166944858537576,2.44057231308931e-30,3.9849120855779306e-29,0.07372507306873781,0.166944858537576,2.0225312040527107e-6,1.2336676548949612e-4,0.0932197854688382,Cholesterol to Total Lipids in Large HDL percentage
CLGN,fid_23499,0.10174594732715923,3.5083188071196774e-14,1.544846704206663e-13,0.00743745040043382,0.6125884077388246,0.6945099493293801,0.10174594732715923,0.00743745040043382,2.0232999329833853e-6,1.2339602677719215e-4,-0.09430849692672542,Cholesteryl Esters in Large VLDL
BMP10,fid_23606,0.17147616724166836,1.0638166204436652e-37,1.5779895878646728e-36,0.07836459379751452,9.110172053264258e-8,3.1355624993588825e-7,0.17147616724166836,0.07836459379751452,2.023350472297654e-6,1.2339602677719215e-4,-0.09311157344415384,Cholesteryl Esters to Total Lipids in Very Small VLDL percentage
APBB1IP,fid_23433,-0.2030303496487996,1.8769469422911287e-52,4.8981158373273135e-51,-0.11077478023122578,3.8685454695601436e-14,2.295704418832355e-13,0.2030303496487996,0.11077478023122578,2.0241725062366433e-6,1.2343580223848357e-4,0.09225556941757385,Average Diameter for HDL Particles
SSC5D,fid_23647,-0.10604193851017676,2.794017415697681e-15,1.3146324468483322e-14,-0.01178514921500382,0.42231355675370297,0.5168170808921172,0.10604193851017676,0.01178514921500382,2.0259296627404285e-6,1.2353259083047722e-4,0.09425678929517292,Free Cholesterol to Total Lipids in Small HDL percentage
VAT1,fid_23556,-0.0441807700203181,0.00102474707668256,0.00204411970901159,0.05040084600985883,5.95404982136421e-4,0.00133447674641355,0.0441807700203181,0.05040084600985883,2.0275828569866692e-6,1.2362302453875328e-4,0.09458161603017692,Free Cholesterol in Very Large HDL
PALM2,fid_23511,0.15070468912650237,2.074588575667885e-29,2.107472206517582e-28,0.05714897525511677,9.8546732719496e-5,2.4400045065011992e-4,0.15070468912650237,0.05714897525511677,2.0291073554293588e-6,1.237055970687868e-4,-0.0935557138713856,Phospholipids in Small VLDL
LSP1,fid_23560,-0.23005118109467043,3.178964190716926e-67,1.3257801937703549e-65,-0.1386959552020667,2.3339802272530815e-21,2.2814998084252363e-20,0.23005118109467043,0.1386959552020667,2.030271385100566e-6,1.2376618142279872e-4,0.0913552258926037,Phospholipids in Large HDL
MMP3,fid_23558,0.06469396240104701,1.5022585086122964e-6,3.9090517217457355e-6,0.15809135249807793,2.4345160376669417e-27,3.402653166497127e-26,0.06469396240104701,0.15809135249807793,2.032151431668008e-6,1.2387040063994382e-4,0.09339739009703092,Concentration of Large HDL Particles
C7,fid_23610,0.00162399247629812,0.903975415762067,0.9286655190885162,-0.09275141565098512,2.4742783240930467e-10,1.0788853500253863e-9,0.00162399247629812,0.09275141565098512,2.0328095600159913e-6,1.2390012623194826e-4,-0.09437540812728323,Cholesterol to Total Lipids in IDL percentage
LGALS3,fid_23584,0.06815304868846357,4.004310300728949e-7,1.089397766220167e-6,-0.02637675541402668,0.07246893802640403,0.11323876257327097,0.06815304868846357,0.02637675541402668,2.033327752868585e-6,1.2392131845926767e-4,-0.09452980410249023,Phospholipids to Total Lipids in Very Large VLDL percentage
TCOF1,fid_23627,-0.1191104548991857,6.689704804153796e-19,3.88976562975625e-18,-0.21109713823791285,7.108768372090314e-48,2.4169114157801362e-46,0.1191104548991857,0.21109713823791285,2.033804691375749e-6,1.2393999309443505e-4,-0.09198668333872714,Free Cholesterol to Total Lipids in Small LDL percentage
RNASE6,fid_23403,0.08179909618590897,1.1520465098306996e-9,3.771934776262123e-9,-0.012656787241259791,0.3888165029467971,0.4832471292049677,0.08179909618590897,0.012656787241259791,2.0343381621172864e-6,1.2396210938211513e-4,-0.09445588342716876,VLDL Cholesterol
CD59,fid_23553,-0.20274781420395083,2.614248569248139e-52,6.785162483342358e-51,-0.1105053961121587,4.459876739579091e-14,2.633715201905274e-13,0.20274781420395083,0.1105053961121587,2.035227056243762e-6,1.2400587782016178e-4,0.09224241809179212,Phospholipids in Very Large HDL
ELN,fid_23480,0.08142382232863157,1.371737688373956e-9,4.467842870554237e-9,0.17443817311863596,5.2018538260103936e-33,9.708973905328335e-32,0.08142382232863157,0.17443817311863596,2.0362164509202664e-6,1.2405576188087412e-4,0.0930143507900044,Glycoprotein Acetyls
LECT2,fid_23615,-0.10185471974759022,3.2948172894486505e-14,1.4534137764429306e-13,-0.1943403400059408,1.0478983534968138e-40,2.7065314245067435e-39,0.10185471974759022,0.1943403400059408,2.0368350459208854e-6,1.2408304863479366e-4,-0.09248562025835058,Cholesterol to Total Lipids in Large LDL percentage
MYOC,fid_23409,-0.0560490435559311,3.086764971398225e-5,7.182759477022289e-5,0.03850734999696338,0.00872292356797266,0.01639110148711013,0.0560490435559311,0.03850734999696338,2.0371118886736837e-6,1.240895131710176e-4,0.09455639355289448,Triglycerides in LDL
LEP,fid_23612,-0.11469172723181172,1.2493657390602867e-17,6.753867518663972e-17,-0.20680616193840456,5.6010619462294174e-46,1.770626937821796e-44,0.11469172723181172,0.20680616193840456,2.037304451044349e-6,1.2409084316240804e-4,-0.0921144347065928,Free Cholesterol to Total Lipids in IDL percentage
SORBS1,fid_23561,-0.1550320333486129,4.8007593487112e-31,5.290487026280205e-30,-0.06158098833692189,2.708390203589038e-5,7.164274234874093e-5,0.1550320333486129,0.06158098833692189,2.037585156880935e-6,1.2409475061957317e-4,0.09345104501169102,Cholesterol in Large HDL
PLXDC2,fid_23555,0.11935519615212611,5.670020971679588e-19,3.3101582432665436e-18,0.02528896485591894,0.08505827387211284,0.1306194940624916,0.11935519615212611,0.02528896485591894,2.0379968425721415e-6,1.2409475061957317e-4,-0.09406623129620716,Cholesteryl Esters in Very Large HDL
TREH,fid_23553,-0.09559080475755076,1.0996648402838054e-12,4.407458135202617e-12,-0.1882443985433944,2.958218066315152e-38,6.930296842410662e-37,0.09559080475755076,0.1882443985433944,2.0378048931597496e-6,1.2409475061957317e-4,-0.09265359378584366,Phospholipids in Very Large HDL
IL1RN,fid_23426,-0.30574399145618636,8.483780580362938e-120,1.3804062509527144e-117,-0.21767232337332873,7.306706693512473e-51,2.767596504639306e-49,0.30574399145618636,0.21767232337332873,2.038051539004039e-6,1.2409475061957317e-4,0.08807166808285763,Total Lipids in HDL
CTSS,fid_23505,0.04255280922709881,0.00156401267120807,0.00305522513962732,-0.05200570343302227,3.95332311089335e-4,9.072732178365884e-4,0.04255280922709881,0.05200570343302227,2.0386602202757166e-6,1.241214145219651e-4,-0.09455851266012108,Cholesterol in Medium VLDL
LGALS4,fid_23600,-0.1858987843580179,4.083335348934089e-44,7.851781039183874e-43,-0.2754122913484149,1.6468953089664842e-81,1.7487429719670107e-79,0.1858987843580179,0.2754122913484149,2.041684735385273e-6,1.24295146821745e-4,-0.08951350699039698,Cholesterol to Total Lipids in Small VLDL percentage
CD302,fid_23554,-0.1675874181596902,4.609468003413628e-36,6.375945340062288e-35,-0.07442597793749492,3.889364845510712e-7,1.2562876087242507e-6,0.1675874181596902,0.07442597793749492,2.0445960885985614e-6,1.2444111703836718e-4,0.09316144022219527,Cholesterol in Very Large HDL
SIGLEC8,fid_23625,-0.02701890613975972,0.04469545771766087,0.07031048212239532,-0.12104911386439526,1.3172760741809086e-16,9.346868093337993e-16,0.02701890613975972,0.12104911386439526,2.044264676211616e-6,1.2444111703836718e-4,-0.09403020772463554,Cholesterol to Total Lipids in Small LDL percentage
ALDH3A1,fid_23539,0.04964369254159077,2.2413353627694885e-4,4.8027595426144553e-4,-0.0449049248863632,0.00222171605821413,0.00459291017983503,0.04964369254159077,0.0449049248863632,2.0444895544151225e-6,1.2444111703836718e-4,-0.09454861742795398,Phospholipids in Medium LDL
DPP6,fid_23491,-0.12643945521367353,4.076420656898142e-21,2.680989650608912e-20,-0.03249073428945148,0.02691835205444649,0.046206530859121873,0.12643945521367353,0.03249073428945148,2.0455388311237173e-6,1.2447073595632123e-4,0.09394872092422205,Cholesterol in Very Large VLDL
