name,wY_01,wY_02,wY_03,wY_04,wY_05
fid_23435,-0.09275934491144865,-0.3148671420929065,-0.26702047392561756,0.18375831612887497,-0.49295674095273306
fid_23583,0.002233486305676417,-0.00637678166791612,-2.9957707056993342e-5,-0.0029270415995584723,0.00870856440321141
fid_23613,-0.04293331364276357,-0.14240277723514594,-0.16535036312203616,-0.1428937144759668,0.16171306918734815
fid_23638,-0.016706881836420627,0.04057055402731677,0.007834555840090183,-0.06510140518836215,0.039636394311267795
fid_23618,0.03555035343424171,0.008284411259044546,0.1997753293720177,0.14179606915099371,-0.3131712917628756
fid_23593,0.009039016259820386,-0.012090413782776288,-0.06578297358520767,0.015063540306708556,0.07139320289153687
fid_23643,-0.3057632947437489,0.005463399091076067,-0.10236896624681323,0.11866283223546371,-0.6677528385327516
fid_23623,-0.07506725304998679,0.0682524498251294,-0.13621846441620467,0.010672345233570114,0.08179193802140561
fid_23598,0.10863741835332522,-0.04471831287513583,-0.0020248074304381396,-0.10669752955165113,-0.13525619312470316
fid_23648,0.4189606017265174,0.11461186432134529,0.2277784052626099,-0.037691555605051934,0.7873808815438351
fid_23628,0.0673669717775558,0.20634386212792505,-0.044342833611711444,0.011976002104696517,-0.07744107030360396
fid_23603,-0.07831197248091949,-0.013363637171578242,0.03421677679397203,-0.014652234341655322,0.1132057744521004
fid_23633,-0.02764902650528785,0.034550146359831856,-0.03549784178713649,0.02525139920428889,-0.09863659117313517
fid_23588,0.02154660990765869,-0.006973033693482785,-0.011664788995156312,0.049536522135333355,-0.09271929226442165
fid_23608,0.024744305414810923,0.21871956201645948,-0.13887502217680275,0.08285578046290552,-0.042191370128194766
fid_23469,-6.283362006095182e-4,0.02000143391808187,2.3418897018331138e-4,-0.011605676132008436,0.11888924835970685
fid_23403,0.01683500340285869,-0.06174059516405382,-0.1196396945577766,0.059501722128533906,0.03857309636615027
fid_23467,0.0035244214145841147,0.012849202940839992,0.12256068847581622,-0.11837656307916979,0.00447241829319663
